Open_time,시가,고가,저가,종가,거래량,거래대금,거래횟수,매수_기본_자산_거래량,매수_상대_자산_거래대금
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.64,2584928714.08,1442301,21501.29,1236414404.91
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.06,2127110102.11,1307890,18375.48,1040366894.55
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69,3246198505.95,1865063,27287.26,1505556556.16
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.37,5495712061.98,3362771,52876.55,2544632557.5
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82,2231486105.84,1371839,22420.9,1097785758.59
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.22,2851528919.18,1741956,28820.35,1403464676.89
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.47,1950573500.21,1212350,18679.11,952551067.63
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92,1925458787.11,1118225,18126.84,908410692.25
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.69,1841474998.9,1130599,18097.06,884082539.7
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57,2135023722.85,1215231,21143.96,1020995576.3
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19,1397524635.58,957390,14452.27,699251597.81
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93,1292315883.62,863605,13266.01,658923314.87
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52,2423888500.79,1399599,23487.02,1119972248.54
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98,1887427362.47,1194992,20010.81,945501336.16
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.18,2487012309.09,1438176,25861.17,1246095378.46
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.87,1551200654.05,1023983,15281.92,742115283.58
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.49,2015966349.52,1261780,19846.77,928665863.59
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05,1165205135.7,862066,12635.55,588649454.27
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.71,1384958598.36,874827,14646.78,692559814.23
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.51,1663363117.83,1076488,17666.33,819817570.66
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.93,1827234149.06,1119412,19356.27,937648412.22
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2,1322418595.33,949480,13402.55,656467230.76
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54,1738129830.78,1176050,17397.67,859605116.68
2021-12-24,50838.82,51810.0,50384.43,50820.0,31684.84,1618089927.28,1075177,15108.36,771557283.63
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.52,971491029.13,766979,9928.3,504102529.53
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.89,1132200241.56,797133,11285.7,566374786.72
2021-12-27,50775.48,52088.0,50449.0,50701.44,28792.22,1472065236.01,1009411,14436.09,738369203.33
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.34,2242102220.93,1345774,21743.17,1063171693.15
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571.27,1114074,19089.62,905969695.64
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.3,1428755720.45,910157,14886.52,700792256.69
2021-12-31,47120.88,48548.26,45678.0,46216.93,34938.0,1650715977.92,1059783,17315.54,818331688.0
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46,924155159.58,714899,9942.37,468738711.79
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.46,866610995.56,709624,9166.47,433182392.28
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.08,1292203508.33,885624,13524.76,631879430.11
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.41,1649170424.13,1021815,17689.27,821725463.08
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.12,2334288544.65,1478532,23552.99,1063287226.36
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37,1674466154.44,1150707,19268.83,829886561.83
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.51,2293851015.47,1406635,26519.39,1109740200.24
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73,1367233494.83,1021908,16462.54,683155535.42
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39,952830064.51,752733,11399.79,478046850.28
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17,2088111339.51,1250983,24654.55,1015935553.4
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.44,1574803608.96,1015526,18521.95,782176383.1
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.29,1470906437.71,1023902,17584.32,762205618.82
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.88,1515944525.5,1036234,17175.41,746075123.24
2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.88,1392000443.35,946938,15434.19,658472386.24
2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.06,946488263.55,752688,11133.19,480516487.18
2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.35,887203134.05,732171,10052.19,432899939.67
2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.09,1169381684.47,918029,13448.54,570690475.97
2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.08,1228459687.4,905061,14527.82,608578954.62
2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.72,1327478459.16,924528,15603.74,653807601.67
2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.34,1784801200.4,1098761,20201.48,852629490.28
2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.89,3405501703.22,2092561,41615.09,1595831787.7
2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.34,3207531048.03,2099978,42722.28,1514027491.32
2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.52,1572414639.04,1142407,22841.39,811501507.04
2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.75,3192041586.1,1999352,46469.27,1615890700.84
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.4,1799224214.5,1248246,24988.43,913198135.6
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16,2627491976.69,1584468,35240.32,1326474948.46
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.88,1925920128.34,1308408,26750.95,971815942.27
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.27,1560203931.22,1061101,21496.48,795847847.51
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.5,989652387.0,816601,13292.42,503624477.66
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.67,812750216.6,698593,10798.38,409620744.02
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.25,1386754529.03,936014,18422.27,693360023.33
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.45,1334266166.71,917617,17730.99,684446571.18
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.68,1353093948.98,907905,17251.44,652533107.7
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.11,1179502838.66,848961,16468.1,605530493.58
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.96,2526572562.06,1380724,33053.67,1291953441.56
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34,1349805515.93,1006352,16566.09,687352854.83
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.17,934168802.88,788291,11546.39,481652514.37
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62,2204523609.9,1473274,25457.8,1099936959.04
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29,2847485971.5,1653350,33004.09,1448178622.47
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.17,1512500139.14,1066395,17115.6,752210712.41
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29,2772188373.22,1541483,30323.12,1348871895.87
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.17,1937866768.51,1169354,22063.77,950913914.03
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.86,1123136004.72,830322,12814.6,542061655.43
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08,750533311.65,624898,8333.13,352741586.06
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.13,1436927831.44,867622,16912.77,714598651.17
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.2,1672855933.63,990694,19180.32,842363401.21
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.87,1250973502.3,823745,14106.7,619773473.02
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99,1993400162.95,1067658,21468.61,906038209.78
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92,1765622365.95,1025882,20609.07,829953072.41
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.06,721960636.06,586653,8374.98,335209843.63
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29,1293216601.45,811235,15338.25,592897166.45
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68,2382027320.86,1352290,30617.14,1170272316.28
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.95,2010628230.75,1212527,27322.74,1021948126.93
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.73,1665486687.24,1030872,21449.96,820639942.03
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29,4335107392.01,2622780,60103.13,2164376869.73
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57,2197889580.28,1408558,29904.02,1161436657.83
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.26,1152621719.69,924257,14658.94,575852237.98
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.45,1780512702.89,1265753,21789.25,840141690.33
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.64,2975160226.17,1931087,38543.78,1553136662.0
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.1,2701611023.69,1866871,30937.54,1353520463.01
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65,2550792948.29,1653131,28624.11,1264172354.05
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61,2192152097.93,1289320,24438.4,1051969942.21
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68,2527001270.72,1465066,29322.62,1196441375.3
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13,1187689935.09,879727,14846.61,580820200.94
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26,1542258009.63,986352,19055.16,740741244.9
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.12,2449362161.7,1456041,31641.5,1211103666.77
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.07,2149652714.8,1271128,27964.07,1081516303.59
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.59,2797240840.96,1570230,34598.35,1435303843.99
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93,2854310740.81,1512655,33804.27,1340241708.0
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.76,2305825015.6,1252571,29148.02,1139093538.35
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36,939663387.31,671733,11869.95,464113572.61
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82,1268441605.19,841844,15150.32,586406176.6
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45,1821922588.45,1114899,24146.76,937313460.63
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.55,1796571984.46,1060517,22657.91,885084067.99
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76,3552563766.37,2051837,44119.66,1779529342.32
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38,1521083189.71,935784,18580.98,760015585.8
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.01,1862337033.48,1065054,22374.93,918115615.05
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18,1216709156.44,801197,14463.06,605480703.89
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33,1273880705.25,799695,14636.73,608328201.79
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.25,1618789548.07,947206,19079.43,783366152.12
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94,2525975507.8,1367343,30215.55,1283334795.33
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87,1725787170.58,916671,20211.34,854479820.53
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12,2436258223.62,1202541,27963.1,1212354441.14
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.44,2421153187.66,1141588,27819.35,1233475690.36
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.62,1022802857.61,693647,11422.59,507079959.21
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91,1907019662.34,1135096,21674.85,987241345.65
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.26,2789898402.62,1498975,29097.76,1377280753.97
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28,1748600385.45,1095678,18192.37,865179145.18
